 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Mean, Idle Std, Idle Max, Idle Min, Label
445,3219348,47,282,39057,34968,514,23,831.0,302.194,307,5,124.0,80.65,22993.786,1022.289,9785.252,0,871477,3626,3219348,0,0,0,0,0,0,0,0,0,0,0,940,5640,14.599,87.595,47,982,255.723,444.334,102905.211,0,1,0,1,1,0,0,0,6.0,160.259,796.138,59.906,940,47,39057,282,34968,65535,-1,46,32,0,0,0,0,0,0,0,0,DoS GoldenEye
23,29778429,296,140,266696,9100,1103,9,901.0,226.832,1087,0,65.0,240.603,9261.603,515.063,68299.149,0,20171783,1476,29778429,0,0,0,0,0,0,0,0,0,0,0,5920,2800,9.94,4.701,46,479,689.361,221.26,212028.952,0,1,0,1,1,0,0,0,0.47,874.107,248.554,768.778,5920,296,266696,140,9100,8192,235,295,20,0,0,0,0,0,0,0,0,SSH-Patator
123,43842498,57,6,9177,8028,433,33,161.0,131.517,571,22,1338.0,16.827,392.427,1.437,695912.667,0,20375384,496,43842498,0,0,0,0,0,0,0,0,0,0,0,1140,120,1.3,0.137,15,432,452.09,199.784,174501.448,0,0,0,0,1,0,0,0,0.11,683.769,801.95,241.419,1140,57,9177,6,8028,65535,-1,56,20,0,0,0,0,0,0,0,0,BENIGN
80,34562346,60,21,70200,29610,520,36,1170.0,253.44,1389,3,1410.0,206.061,2887.825,2.344,426695.63,0,29781537,3119,34562346,0,0,0,0,0,0,0,0,0,0,0,1200,420,1.736,0.608,44,471,63.935,456.881,1234.938,0,0,0,0,0,0,0,0,0.35,807.998,397.623,782.822,1200,60,70200,21,29610,29200,-1,59,20,0,0,0,0,0,0,0,0,BENIGN
23,75012052,137,83,76172,50713,1358,31,556.0,241.951,326,34,611.0,369.05,1691.528,45.146,340963.873,0,71282422,4888,75012052,0,0,0,0,0,0,0,0,0,0,0,2740,1660,1.826,1.106,11,579,113.99,127.975,242989.998,0,1,0,0,1,0,0,0,0.61,662.61,657.935,333.159,2740,137,76172,83,50713,65535,-1,136,32,0,0,0,0,0,0,0,0,DoS GoldenEye
993,102530059,28,13,29316,3172,105,3,1047.0,392.575,1165,11,244.0,132.922,316.863,0.4,2500733.146,0,80147057,327,102530059,0,0,0,0,0,0,0,0,0,0,0,560,260,0.273,0.127,1,497,391.55,246.971,230621.156,0,0,0,0,0,0,0,0,0.46,541.155,158.5,714.574,560,28,29316,13,3172,65535,-1,27,20,0,0,0,0,0,0,0,0,BENIGN
23,48911315,247,78,177840,14586,564,1,720.0,289.208,620,27,187.0,241.923,3934.182,98.178,150496.354,0,7037763,1148,48911315,0,0,0,0,0,0,0,0,0,0,0,4940,1560,5.05,1.595,45,414,821.936,288.096,148734.85,0,1,0,0,0,0,0,0,0.32,819.064,679.189,666.125,4940,247,177840,78,14586,29200,235,246,20,0,0,0,0,0,0,0,0,DoS GoldenEye
123,91801890,1,14,1301,19586,859,3,1301.0,313.11,328,7,1399.0,329.002,227.523,0.163,6120126.0,0,91240780,586,91801890,0,0,0,0,0,0,0,0,0,0,0,20,280,0.011,0.153,42,636,760.775,297.696,132863.89,0,0,0,1,0,0,0,0,14.0,243.124,113.826,135.551,20,1,1301,14,19586,65535,235,0,32,0,0,0,0,0,0,0,0,BENIGN
123,36088893,53,40,32436,17320,60,12,612.0,187.375,604,14,433.0,325.614,1378.707,2.577,388052.613,0,509223,4071,36088893,0,0,0,0,0,0,0,0,0,0,0,1060,800,1.469,1.108,1,1250,734.217,432.586,215899.415,0,0,0,0,0,0,0,0,0.75,60.23,777.404,362.208,1060,53,32436,40,17320,29200,-1,52,20,0,0,0,0,0,0,0,0,BENIGN
993,44203800,3,9,2025,2475,543,2,675.0,71.394,1304,33,275.0,131.366,101.801,0.271,3683650.0,0,3255177,4007,44203800,0,0,0,0,0,0,0,0,0,0,0,60,180,0.068,0.204,20,1087,428.114,328.974,173697.171,0,0,0,0,0,0,0,0,3.0,510.663,498.809,815.178,60,3,2025,9,2475,29200,-1,2,32,0,0,0,0,0,0,0,0,BENIGN
123,34079275,20,30,21900,28860,686,39,1095.0,239.969,1094,14,962.0,356.343,1489.468,1.467,681585.5,0,23703518,3750,34079275,0,0,0,0,0,0,0,0,0,0,0,400,600,0.587,0.88,8,963,191.572,121.887,23928.94,0,0,0,1,1,0,0,0,1.5,726.153,430.627,488.318,400,20,21900,30,28860,8192,-1,19,32,0,0,0,0,0,0,0,0,BENIGN
8080,19878578,48,49,4752,50225,1218,33,99.0,169.971,454,19,1025.0,191.173,2765.64,4.88,204933.794,0,10265411,2109,19878578,0,0,0,0,0,0,0,0,0,0,0,960,980,2.415,2.465,12,1278,340.256,312.642,75715.918,0,0,0,0,0,0,0,0,1.02,706.381,646.224,564.494,960,48,4752,49,50225,8192,229,47,20,0,0,0,0,0,0,0,0,BENIGN
8080,105264893,58,37,77256,14393,153,9,1332.0,338.421,77,16,389.0,101.413,870.651,0.902,1108051.505,0,53651635,2064,105264893,0,0,0,0,0,0,0,0,0,0,0,1160,740,0.551,0.351,55,567,839.666,135.78,62226.172,0,0,0,1,0,0,0,0,0.64,323.744,128.374,866.599,1160,58,77256,37,14393,8192,65535,57,20,0,0,0,0,0,0,0,0,BENIGN
21,39512127,126,106,57834,62964,1135,16,459.0,113.7,1210,16,594.0,286.02,3057.239,72.636,170310.892,0,15161275,3839,39512127,0,0,0,0,0,0,0,0,0,0,0,2520,2120,3.189,2.683,8,431,483.2,199.858,111706.955,0,1,0,0,0,0,0,0,0.84,854.154,65.679,762.798,2520,126,57834,106,62964,-1,229,125,20,0,0,0,0,0,0,0,0,FTP-Patator
8080,57878072,17,10,13787,11830,947,0,811.0,49.735,1267,0,1183.0,108.719,442.603,0.466,2143632.296,0,15710533,3811,57878072,0,0,0,0,0,0,0,0,0,0,0,340,200,0.294,0.173,19,123,380.891,321.831,101854.718,0,0,0,0,0,0,0,0,0.59,775.568,415.47,721.56,340,17,13787,10,11830,65535,235,16,20,0,0,0,0,0,0,0,0,BENIGN
993,85444984,37,46,41070,10120,856,15,1110.0,296.279,114,22,220.0,344.768,599.099,0.971,1029457.639,0,63554470,2642,85444984,0,0,0,0,0,0,0,0,0,0,0,740,920,0.433,0.538,53,232,414.53,206.809,236833.283,0,0,0,0,0,0,0,0,1.24,183.068,187.838,300.291,740,37,41070,46,10120,65535,65535,36,32,0,0,0,0,0,0,0,0,BENIGN
80,110362383,22,20,23760,5660,944,30,1080.0,271.468,938,30,283.0,197.563,266.576,0.381,2627675.786,0,2836083,487,110362383,0,0,0,0,0,0,0,0,0,0,0,440,400,0.199,0.181,43,1240,353.126,393.925,70523.221,0,0,0,1,1,0,0,0,0.91,442.459,149.827,516.295,440,22,23760,20,5660,-1,-1,21,32,0,0,0,0,0,0,0,0,BENIGN
8080,43130670,55,26,40920,15496,969,4,744.0,309.029,216,9,596.0,56.389,1308.025,1.878,532477.407,0,35486500,416,43130670,0,0,0,0,0,0,0,0,0,0,0,1100,520,1.275,0.603,36,839,122.077,433.153,205274.966,0,0,0,0,1,0,0,0,0.47,860.66,634.584,373.075,1100,55,40920,26,15496,-1,-1,54,20,0,0,0,0,0,0,0,0,BENIGN
443,71164117,43,50,27864,22850,848,40,648.0,144.439,548,15,457.0,398.779,712.634,1.307,765205.559,0,28433568,1704,71164117,0,0,0,0,0,0,0,0,0,0,0,860,1000,0.604,0.703,11,1146,838.111,101.639,59523.308,0,0,0,0,0,0,0,0,1.16,246.018,816.239,70.715,860,43,27864,50,22850,65535,229,42,20,0,0,0,0,0,0,0,0,BENIGN
80,57816169,27,13,10422,9776,699,5,386.0,189.944,474,16,752.0,19.662,349.349,0.692,1445404.225,0,32181170,1633,57816169,0,0,0,0,0,0,0,0,0,0,0,540,260,0.467,0.225,56,1318,677.479,398.647,135778.186,0,0,0,0,1,0,0,0,0.48,338.197,196.147,489.208,540,27,10422,13,9776,65535,235,26,32,0,0,0,0,0,0,0,0,BENIGN
445,82640540,85,102,19295,110670,1429,37,227.0,312.052,956,20,1085.0,84.924,1572.654,45.889,441928.021,0,5705682,1310,82640540,0,0,0,0,0,0,0,0,0,0,0,1700,2040,1.029,1.234,44,801,356.167,145.428,20909.22,0,1,0,1,1,0,0,0,1.2,240.929,76.4,419.158,1700,85,19295,102,110670,8192,229,84,20,0,0,0,0,0,0,0,0,Bot
21,80312894,239,139,217251,30858,498,3,909.0,154.591,464,34,222.0,217.129,3089.28,180.662,212467.974,0,18695230,1944,80312894,0,0,0,0,0,0,0,0,0,0,0,4780,2780,2.976,1.731,43,890,275.481,89.573,68023.995,0,0,0,1,1,0,0,0,0.58,418.518,199.741,455.939,4780,239,217251,139,30858,29200,229,238,20,0,0,0,0,0,0,0,0,FTP-Patator
443,98179230,13,46,14014,22356,1208,22,1078.0,317.512,658,28,486.0,287.448,370.445,0.601,1664054.746,0,51258045,3996,98179230,0,0,0,0,0,0,0,0,0,0,0,260,920,0.132,0.469,28,1093,487.35,405.041,220404.033,0,0,0,1,1,0,0,0,3.54,649.639,747.582,817.475,260,13,14014,46,22356,8192,65535,12,32,0,0,0,0,0,0,0,0,BENIGN
53,27515870,52,17,59800,901,262,9,1150.0,327.464,571,22,53.0,87.577,2206.036,2.508,398780.725,0,12681645,4796,27515870,0,0,0,0,0,0,0,0,0,0,0,1040,340,1.89,0.618,25,1318,102.577,221.959,222336.028,0,0,0,0,1,0,0,0,0.33,667.363,625.17,383.948,1040,52,59800,17,901,8192,235,51,32,0,0,0,0,0,0,0,0,BENIGN
53,1056863,56,28,66920,9940,639,6,1195.0,58.039,70,24,355.0,379.758,72724.658,79.481,12581.702,0,1024758,4840,1056863,0,0,0,0,0,0,0,0,0,0,0,1120,560,52.987,26.494,36,358,893.604,419.966,234484.61,0,0,0,0,0,0,0,0,0.5,614.451,619.77,767.175,1120,56,66920,28,9940,65535,235,55,32,0,0,0,0,0,0,0,0,BENIGN
23,44907017,8,131,11032,84102,138,2,1379.0,293.354,90,11,642.0,374.041,2118.466,118.661,323072.065,0,39656145,2283,44907017,0,0,0,0,0,0,0,0,0,0,0,160,2620,0.178,2.917,18,1457,385.441,334.817,186183.12,0,1,0,1,0,0,0,0,16.38,248.635,141.13,864.029,160,8,11032,131,84102,29200,229,7,32,0,0,0,0,0,0,0,0,DDoS
22,99840713,91,50,116844,38100,1110,0,1284.0,121.951,725,21,762.0,96.485,1551.912,13.459,708090.163,0,59963954,4775,99840713,0,0,0,0,0,0,0,0,0,0,0,1820,1000,0.911,0.501,31,1276,360.123,169.694,11867.061,0,1,0,1,0,0,0,0,0.55,207.426,857.15,190.204,1820,91,116844,50,38100,8192,-1,90,20,0,0,0,0,0,0,0,0,SSH-Patator
443,113903973,4,19,1808,7695,201,9,452.0,316.195,181,35,405.0,74.846,83.43,0.202,4952346.652,0,88399412,3901,113903973,0,0,0,0,0,0,0,0,0,0,0,80,380,0.035,0.167,10,953,482.917,168.539,41667.213,0,0,0,1,1,0,0,0,4.75,768.474,43.346,345.097,80,4,1808,19,7695,-1,65535,3,20,0,0,0,0,0,0,0,0,BENIGN
22,44440824,230,283,103960,408086,239,22,452.0,282.446,113,22,1442.0,340.399,11521.974,168.306,86629.287,0,11208669,4273,44440824,0,0,0,0,0,0,0,0,0,0,0,4600,5660,5.175,6.368,12,280,470.718,102.295,126698.909,0,0,0,1,0,0,0,0,1.23,213.849,307.52,126.275,4600,230,103960,283,408086,65535,235,229,20,0,0,0,0,0,0,0,0,SSH-Patator
993,44713094,13,11,13858,14069,340,32,1066.0,315.664,282,8,1279.0,44.587,624.582,0.537,1863045.583,0,16159945,2965,44713094,0,0,0,0,0,0,0,0,0,0,0,260,220,0.291,0.246,20,910,451.116,97.186,201646.647,0,0,0,1,0,0,0,0,0.85,393.316,369.228,267.887,260,13,13858,11,14069,-1,65535,12,32,0,0,0,0,0,0,0,0,BENIGN
8080,38815183,52,43,75140,9116,43,26,1445.0,296.982,536,35,212.0,399.109,2170.697,2.447,408580.874,0,27116651,3126,38815183,0,0,0,0,0,0,0,0,0,0,0,1040,860,1.34,1.108,34,440,463.626,146.97,104464.388,0,0,0,1,1,0,0,0,0.83,287.855,431.751,230.989,1040,52,75140,43,9116,8192,65535,51,32,0,0,0,0,0,0,0,0,BENIGN
443,72036594,30,40,29430,2760,350,10,981.0,199.946,1010,19,69.0,16.027,446.856,0.972,1029094.2,0,43509987,751,72036594,0,0,0,0,0,0,0,0,0,0,0,600,800,0.416,0.555,22,272,150.383,63.539,48573.471,0,0,0,0,1,0,0,0,1.33,52.288,468.104,587.908,600,30,29430,40,2760,65535,229,29,20,0,0,0,0,0,0,0,0,BENIGN
443,62571941,49,16,50813,2224,771,34,1037.0,347.121,1185,10,139.0,352.416,847.616,1.039,962645.246,0,3177945,124,62571941,0,0,0,0,0,0,0,0,0,0,0,980,320,0.783,0.256,40,134,118.897,292.697,112669.113,0,0,0,1,0,0,0,0,0.33,274.036,438.384,252.395,980,49,50813,16,2224,65535,235,48,20,0,0,0,0,0,0,0,0,BENIGN
53,29339788,43,29,5805,15776,1238,29,135.0,319.861,542,23,544.0,247.001,735.554,2.454,407497.056,0,16687163,2587,29339788,0,0,0,0,0,0,0,0,0,0,0,860,580,1.466,0.988,50,899,311.6,341.902,39484.487,0,0,0,1,1,0,0,0,0.67,477.17,553.295,253.443,860,43,5805,29,15776,-1,235,42,32,0,0,0,0,0,0,0,0,BENIGN
443,2829297,55,6,50105,8046,1152,8,911.0,307.049,571,36,1341.0,162.844,20553.162,21.56,46381.918,0,11642,2157,2829297,0,0,0,0,0,0,0,0,0,0,0,1100,120,19.439,2.121,32,374,387.124,160.063,22338.473,0,0,0,1,0,0,0,0,0.11,633.458,866.922,326.782,1100,55,50105,6,8046,-1,229,54,32,0,0,0,0,0,0,0,0,BENIGN
445,44355731,65,171,50960,139536,531,21,784.0,267.445,621,13,816.0,189.26,4294.733,90.694,187948.013,0,26500806,2588,44355731,0,0,0,0,0,0,0,0,0,0,0,1300,3420,1.465,3.855,57,640,70.165,297.75,144920.449,0,1,0,0,1,0,0,0,2.63,762.339,845.3,198.085,1300,65,50960,171,139536,8192,235,64,32,0,0,0,0,0,0,0,0,Bot
80,39348878,50,4,28700,4364,49,29,574.0,376.906,388,36,1091.0,340.299,840.278,1.372,728682.926,0,10751900,1737,39348878,0,0,0,0,0,0,0,0,0,0,0,1000,80,1.271,0.102,32,1203,400.233,132.778,189433.143,0,0,0,1,0,0,0,0,0.08,101.674,666.875,541.505,1000,50,28700,4,4364,-1,65535,49,20,0,0,0,0,0,0,0,0,BENIGN
443,26041427,9,20,10071,9000,1028,35,1119.0,138.492,110,33,450.0,277.132,732.333,1.114,897980.241,0,3809295,948,26041427,0,0,0,0,0,0,0,0,0,0,0,180,400,0.346,0.768,15,1031,870.131,487.452,143050.067,0,0,0,0,0,0,0,0,2.22,820.321,424.031,323.129,180,9,10071,20,9000,65535,229,8,32,0,0,0,0,0,0,0,0,BENIGN
445,86702759,204,205,229092,181630,1021,16,1123.0,1.135,159,13,886.0,376.928,4737.127,50.384,211987.186,0,34441899,3823,86702759,0,0,0,0,0,0,0,0,0,0,0,4080,4100,2.353,2.364,33,604,136.323,36.275,111857.232,0,1,0,1,0,0,0,0,1.0,701.608,171.202,216.22,4080,204,229092,205,181630,29200,229,203,32,0,0,0,0,0,0,0,0,DoS Hulk
53,35089924,19,35,16530,2275,961,9,870.0,240.544,1352,40,65.0,217.97,535.909,1.539,649813.407,0,15252377,4936,35089924,0,0,0,0,0,0,0,0,0,0,0,380,700,0.541,0.997,41,696,668.127,496.01,106358.381,0,0,0,1,0,0,0,0,1.84,810.219,326.724,204.883,380,19,16530,35,2275,29200,235,18,32,0,0,0,0,0,0,0,0,BENIGN
80,82891696,7,3,4718,768,1115,31,674.0,52.231,621,20,256.0,49.425,66.183,0.121,8289169.6,0,59707469,569,82891696,0,0,0,0,0,0,0,0,0,0,0,140,60,0.084,0.036,52,1450,672.879,130.173,234530.17,0,0,0,0,0,0,0,0,0.43,64.384,858.299,500.545,140,7,4718,3,768,-1,229,6,32,0,0,0,0,0,0,0,0,BENIGN
21,94083697,318,260,262986,207220,986,10,827.0,241.297,883,34,797.0,391.256,4997.742,128.449,162774.562,0,33513420,1536,94083697,0,0,0,0,0,0,0,0,0,0,0,6360,5200,3.38,2.763,28,1146,179.725,384.925,78685.277,0,1,0,0,0,0,0,0,0.82,798.56,221.795,841.018,6360,318,262986,260,207220,8192,235,317,32,0,0,0,0,0,0,0,0,DoS Hulk
443,85796805,45,1,5175,68,857,6,115.0,253.242,1004,28,68.0,130.44,61.11,0.536,1865147.935,0,21854202,86,85796805,0,0,0,0,0,0,0,0,0,0,0,900,20,0.524,0.012,44,1175,751.96,258.725,11122.996,0,0,0,0,1,0,0,0,0.02,277.03,680.252,236.541,900,45,5175,1,68,65535,235,44,20,0,0,0,0,0,0,0,0,BENIGN
80,35832752,12,33,2712,4950,190,7,226.0,332.263,469,8,150.0,339.823,213.827,1.256,796283.378,0,25549717,4589,35832752,0,0,0,0,0,0,0,0,0,0,0,240,660,0.335,0.921,54,1163,244.538,149.495,131662.339,0,0,0,1,0,0,0,0,2.75,50.615,696.051,879.102,240,12,2712,33,4950,65535,235,11,20,0,0,0,0,0,0,0,0,BENIGN
123,78620862,59,37,53690,43105,79,30,910.0,354.601,99,12,1165.0,129.649,1231.162,1.221,818967.312,0,64796614,4792,78620862,0,0,0,0,0,0,0,0,0,0,0,1180,740,0.75,0.471,0,1408,418.014,57.98,66866.095,0,0,0,0,1,0,0,0,0.63,231.432,803.631,674.841,1180,59,53690,37,43105,29200,235,58,20,0,0,0,0,0,0,0,0,BENIGN
123,76466539,19,4,24605,3652,428,28,1295.0,226.805,908,4,913.0,246.679,369.534,0.301,3324632.13,0,69891354,3435,76466539,0,0,0,0,0,0,0,0,0,0,0,380,80,0.248,0.052,47,989,144.017,347.533,44663.661,0,0,0,1,1,0,0,0,0.21,151.98,83.935,550.939,380,19,24605,4,3652,65535,235,18,32,0,0,0,0,0,0,0,0,BENIGN
53,29204529,57,12,16530,16440,1128,23,290.0,254.835,1398,33,1370.0,160.031,1128.934,2.363,423254.043,0,351571,2976,29204529,0,0,0,0,0,0,0,0,0,0,0,1140,240,1.952,0.411,40,1127,136.445,99.73,244953.017,0,0,0,1,0,0,0,0,0.21,70.309,485.093,471.932,1140,57,16530,12,16440,29200,65535,56,20,0,0,0,0,0,0,0,0,BENIGN
80,92892620,17,34,18377,9724,885,38,1081.0,135.703,515,14,286.0,359.479,302.511,0.549,1821423.922,0,65297730,4334,92892620,0,0,0,0,0,0,0,0,0,0,0,340,680,0.183,0.366,9,660,461.531,422.551,91589.153,0,0,0,1,0,0,0,0,2.0,879.728,671.972,349.278,340,17,18377,34,9724,-1,-1,16,32,0,0,0,0,0,0,0,0,BENIGN
445,116655546,366,282,152622,166098,989,0,417.0,311.409,528,34,589.0,352.438,2732.146,104.077,180023.991,0,30039393,1951,116655546,0,0,0,0,0,0,0,0,0,0,0,7320,5640,3.137,2.417,56,743,154.352,305.024,184854.722,0,0,0,1,0,0,0,0,0.77,314.478,614.778,627.445,7320,366,152622,282,166098,-1,235,365,20,0,0,0,0,0,0,0,0,DDoS
443,95790408,1,15,1068,16185,707,13,1068.0,191.279,155,10,1079.0,323.563,180.112,0.167,5986900.5,0,26975520,2556,95790408,0,0,0,0,0,0,0,0,0,0,0,20,300,0.01,0.157,40,253,180.783,470.393,140876.595,0,0,0,1,1,0,0,0,15.0,644.811,494.299,141.284,20,1,1068,15,16185,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
993,43901291,30,11,32640,4576,959,40,1088.0,159.515,907,29,416.0,252.419,847.72,0.934,1070763.195,0,39558517,2579,43901291,0,0,0,0,0,0,0,0,0,0,0,600,220,0.683,0.251,19,754,784.595,337.896,3694.868,0,0,0,1,0,0,0,0,0.37,269.322,124.64,879.397,600,30,32640,11,4576,8192,229,29,32,0,0,0,0,0,0,0,0,BENIGN
80,21172733,1,29,147,13021,332,38,147.0,264.191,534,18,449.0,268.763,621.932,1.417,705757.767,0,11011222,4202,21172733,0,0,0,0,0,0,0,0,0,0,0,20,580,0.047,1.37,51,137,518.186,162.824,237327.016,0,0,0,0,0,0,0,0,29.0,583.159,240.31,829.536,20,1,147,29,13021,8192,235,0,32,0,0,0,0,0,0,0,0,BENIGN
80,86790502,57,21,64695,21000,1161,26,1135.0,385.367,562,19,1000.0,166.191,987.378,0.899,1112698.744,0,49178486,1824,86790502,0,0,0,0,0,0,0,0,0,0,0,1140,420,0.657,0.242,49,1083,580.087,43.685,139799.418,0,0,0,1,1,0,0,0,0.37,479.406,465.811,139.47,1140,57,64695,21,21000,65535,235,56,32,0,0,0,0,0,0,0,0,BENIGN
443,70775490,52,36,5564,5004,1166,20,107.0,85.891,1230,11,139.0,1.178,149.317,1.243,804266.932,0,20543685,1824,70775490,0,0,0,0,0,0,0,0,0,0,0,1040,720,0.735,0.509,12,1191,313.903,18.713,40340.571,0,0,0,0,1,0,0,0,0.69,849.778,762.433,858.191,1040,52,5564,36,5004,65535,65535,51,20,0,0,0,0,0,0,0,0,BENIGN
80,66500464,38,21,35188,3591,1384,2,926.0,262.698,1074,12,171.0,372.381,583.139,0.887,1127126.508,0,48646091,1266,66500464,0,0,0,0,0,0,0,0,0,0,0,760,420,0.571,0.316,13,563,437.156,211.53,44686.972,0,0,0,1,1,0,0,0,0.55,94.498,648.533,875.196,760,38,35188,21,3591,65535,229,37,20,0,0,0,0,0,0,0,0,BENIGN
80,92758513,43,6,34959,2682,753,0,813.0,124.059,883,4,447.0,318.042,405.796,0.528,1893030.878,0,57950855,1572,92758513,0,0,0,0,0,0,0,0,0,0,0,860,120,0.464,0.065,43,1143,473.733,465.817,202597.631,0,0,0,0,1,0,0,0,0.14,769.478,86.448,848.339,860,43,34959,6,2682,65535,65535,42,20,0,0,0,0,0,0,0,0,BENIGN
22,5269251,278,40,85624,40520,1450,35,308.0,117.47,150,30,1013.0,67.14,23939.645,1087.794,16569.972,0,1317531,3458,5269251,0,0,0,0,0,0,0,0,0,0,0,5560,800,52.759,7.591,58,1009,166.78,464.094,13128.378,0,1,0,1,0,0,0,0,0.14,894.308,529.997,735.703,5560,278,85624,40,40520,29200,-1,277,32,0,0,0,0,0,0,0,0,SSH-Patator
53,95818554,14,21,14602,24927,685,11,1043.0,299.502,383,6,1187.0,332.015,412.54,0.365,2737672.971,0,13109250,4428,95818554,0,0,0,0,0,0,0,0,0,0,0,280,420,0.146,0.219,4,242,127.28,109.453,191059.708,0,0,0,1,1,0,0,0,1.5,357.06,846.762,170.35,280,14,14602,21,24927,8192,229,13,32,0,0,0,0,0,0,0,0,BENIGN
53,81720487,48,9,52224,10521,1228,22,1088.0,126.006,1164,33,1169.0,67.335,767.8,0.697,1433692.754,0,43863869,749,81720487,0,0,0,0,0,0,0,0,0,0,0,960,180,0.587,0.11,52,538,788.017,196.434,242522.127,0,0,0,1,0,0,0,0,0.19,658.745,359.393,169.84,960,48,52224,9,10521,65535,65535,47,20,0,0,0,0,0,0,0,0,BENIGN
123,95669021,24,37,19056,3108,556,19,794.0,259.033,985,40,84.0,46.088,231.674,0.638,1568344.607,0,5203704,4549,95669021,0,0,0,0,0,0,0,0,0,0,0,480,740,0.251,0.387,27,1179,209.95,378.252,73528.652,0,0,0,1,1,0,0,0,1.54,54.747,568.289,323.033,480,24,19056,37,3108,29200,65535,23,20,0,0,0,0,0,0,0,0,BENIGN
53,28682645,60,45,15840,8685,152,13,264.0,355.019,1363,36,193.0,71.345,855.047,3.661,273168.048,0,5042430,4383,28682645,0,0,0,0,0,0,0,0,0,0,0,1200,900,2.092,1.569,20,1020,871.389,217.942,50414.954,0,0,0,0,1,0,0,0,0.75,833.034,573.1,110.49,1200,60,15840,45,8685,29200,229,59,32,0,0,0,0,0,0,0,0,BENIGN
8080,90339062,18,29,7866,10527,1272,37,437.0,195.333,147,22,363.0,270.617,203.6,0.52,1922107.702,0,53819755,268,90339062,0,0,0,0,0,0,0,0,0,0,0,360,580,0.199,0.321,25,1248,365.364,137.486,35115.197,0,0,0,1,1,0,0,0,1.61,410.601,685.36,472.316,360,18,7866,29,10527,8192,235,17,20,0,0,0,0,0,0,0,0,BENIGN
53,89432738,59,40,57112,26560,1006,24,968.0,233.187,560,37,664.0,50.137,935.586,1.107,903360.99,0,84007797,1718,89432738,0,0,0,0,0,0,0,0,0,0,0,1180,800,0.66,0.447,54,1051,857.67,408.293,205720.652,0,0,0,0,1,0,0,0,0.68,131.416,889.911,713.492,1180,59,57112,40,26560,65535,65535,58,20,0,0,0,0,0,0,0,0,BENIGN
22,14937246,40,102,20640,132294,782,10,516.0,177.833,1396,10,1297.0,98.818,10238.434,302.688,105191.873,0,10495252,4803,14937246,0,0,0,0,0,0,0,0,0,0,0,800,2040,2.678,6.829,31,230,673.731,48.654,192337.903,0,0,0,1,0,0,0,0,2.55,896.888,697.196,316.819,800,40,20640,102,132294,29200,-1,39,20,0,0,0,0,0,0,0,0,PortScan
443,70234706,36,6,38484,5124,924,22,1069.0,287.685,791,10,854.0,290.999,620.89,0.598,1672254.905,0,4478305,1797,70234706,0,0,0,0,0,0,0,0,0,0,0,720,120,0.513,0.085,11,1308,204.545,456.367,61362.713,0,0,0,0,0,0,0,0,0.17,160.696,623.218,871.221,720,36,38484,6,5124,-1,-1,35,20,0,0,0,0,0,0,0,0,BENIGN
993,84044574,2,38,162,46854,1395,0,81.0,5.187,347,5,1233.0,18.904,559.417,0.476,2101114.35,0,54638333,427,84044574,0,0,0,0,0,0,0,0,0,0,0,40,760,0.024,0.452,20,453,190.042,303.738,10184.06,0,0,0,0,1,0,0,0,19.0,650.723,87.727,695.482,40,2,162,38,46854,29200,65535,1,20,0,0,0,0,0,0,0,0,BENIGN
993,102311450,36,43,10008,60587,1439,27,278.0,233.714,828,25,1409.0,327.996,690.001,0.772,1295081.646,0,8484846,2435,102311450,0,0,0,0,0,0,0,0,0,0,0,720,860,0.352,0.42,34,1173,328.132,368.244,176359.965,0,0,0,1,0,0,0,0,1.19,539.745,464.627,184.049,720,36,10008,43,60587,65535,65535,35,32,0,0,0,0,0,0,0,0,BENIGN
